Type,Name,Request Count,Failure Count,Median Response Time,Average Response Time,Min Response Time,Max Response Time,Average Content Size,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%
GET,GET /api/categorias,437,0,170.0,226.60596949657005,121.18399799999224,1147.960076000004,801.0,7.541715245650694,0.0,170,210,240,270,400,550,780,980,1100,1100,1100
GET,GET /api/marcas,422,0,170.0,232.84579071800832,121.2149819999695,910.7190739999851,3849.9928909952605,7.2828463012919755,0.0,170,230,260,290,410,550,760,780,910,910,910
GET,GET /api/productos,1038,0,220.0,273.52308748554816,122.82097400009206,1325.9879729999966,6732.991329479769,17.91373094962339,0.0,220,280,310,360,480,630,820,1000,1200,1300,1300
GET,GET /api/provincias,215,0,430.0,436.1790732837218,248.57648300007895,921.8812190000563,1378.0,3.710454869141646,0.0,430,460,490,510,570,630,670,760,920,920,920
,Aggregated,2112,0,210.0,272.24583234801145,121.18399799999224,1325.9879729999966,4384.398200757576,36.4487473657077,0.0,210,280,340,380,490,610,780,910,1200,1300,1300
